cd_cvm,dt_fim_exerc,ativo_total,ativo_financeiro,ativo_operacional,ativo_circulante,passivo,passivo_financeiro,passivo_operacional,patrimonio_liquido,passivo_circulante,lucro_liquido,receita_vendas,protecao_fiscal,res_opera_liq,res_opera_liq_cont,resultado_financeiro,fco,fco_investimento,fco_financeiro,ativo_operacional_liq,passivo_financeiro_liq,resultado_fin_liq
9067,2013,27498554.0,1211862.0,26286692.0,6549811.0,16622001.0,91064.0,16530937.0,10876553.0,2309675.0,102256.0,5689559.0,-415907.38,909605.62,598590.62,-1223257.0,381209.0,-411939.0,149052.0,9755755.0,-1120798.0,-807349.62
9342,2013,599894.0,7052980.0,-6453086.0,421167.0,322997.0,0.0,322997.0,276897.0,250946.0,0.0,1740420.0,-2083.52,4044.48,60189.48,-6128.0,191307.0,-28247.0,-62722.0,-6776083.0,-7052980.0,-4044.48
9393,2013,4434969.0,108235.0,4326734.0,2608119.0,3057528.0,1314614.0,1742914.0,1377441.0,2271715.0,60559.0,5548621.0,-55558.72,168408.28,113754.28,-163408.0,51838.0,-35610.0,21855.0,2583820.0,1206379.0,-107849.28
94,2013,582407.0,42333.0,540074.0,413467.0,300979.0,0.0,300979.0,281428.0,174080.0,0.0,746372.0,358.7000000000001,-696.3,64118.7,1055.0,76279.0,-9943.0,-64378.0,239095.0,-42333.0,696.3
9512,2013,752966638.0,81904.0,752884734.0,123350379.0,403632954.0,82969.0,403549985.0,349333684.0,82524531.0,112193.0,304889934.0,-2108742.9000000004,4205635.1,27100327.1,-6202185.0,-34248.0,-13552.0,9157.0,349334749.0,1065.0,-4093442.1
9989,2013,304512.0,72295.0,232217.0,76927.0,1226289.0,658324.0,567965.0,-921777.0,299315.0,19064.0,115915.0,-19336.140000000007,56598.86,-426416.14,-56871.0,768385.0,-601476.0,-204070.0,-335748.0,586029.0,-37534.86
1023,2012,1136007475.0,99690827.0,1036316648.0,58185893.0,228439872.0,52400360.0,176039512.0,907567603.0,0.0,-6925652.0,107931378.0,-1302775.28,-4396735.28,13967116.72,-3831692.0,8734426.0,-13657895.0,17166854.0,860277136.0,-47290467.0,-2528916.72
10456,2012,2740729.0,163864.0,2576865.0,1838987.0,1079831.0,973710.0,106121.0,1660898.0,755459.0,-198818.0,3006982.0,2751.96,-204160.04,275193.96,8094.0,-1070280.0,-54985.0,645385.0,2470744.0,809846.0,5342.04
10472,2012,1334941.0,3313.0,1331628.0,964371.0,819000.0,2159457.0,-1340457.0,515941.0,552482.0,9005.0,1923585.0,-12966.92,34176.08,102186.08,-38138.0,13826591.0,-13455412.0,-901591.0,2672085.0,2156144.0,-25171.08
10596,2012,182966850.0,24976.0,182941874.0,12262918.0,166167964.0,7092878.0,159075086.0,16798886.0,74540663.0,1496240.0,105644.0,-1399432.52,4212785.48,-9211142.52,-4115978.0,1733239.0,-2593213.0,177200.0,23866788.0,7067902.0,-2716545.48
10880,2012,221789.0,34356.0,187433.0,198312.0,77163.0,16710012.0,-16632849.0,144626.0,69243.0,-738305.0,117293.0,674.5600000000002,-739614.44,102080.56,1984.0,3114.0,234.0,-835.0,16820282.0,16675656.0,1309.44
10960,2012,169192.0,3002092.0,-2832900.0,108020.0,37871.0,0.0,37871.0,131321.0,31625.0,0.0,87991.0,1712.5800000000004,-3324.42,-7634.42,5037.0,-9055.0,9720.0,1550.0,-2870771.0,-3002092.0,3324.42
11070,2012,658138.0,25.0,658113.0,324654.0,165622.0,58946695.0,-58781073.0,492516.0,115665.0,39282.0,812481.0,3129.36,33207.36,33780.36,9204.0,-8570.0,-95251.0,189408.0,59439186.0,58946670.0,6074.6399999999985
11223,2012,837479.0,678477.0,159002.0,480337.0,1593643.0,950437.0,643206.0,-756164.0,1171020.0,101052.0,186239.0,-58037.66,213713.34,214319.34,-170699.0,895944.0,0.0,-876221.0,-484204.0,271960.0,-112661.34
11231,2012,253124.0,324720.0,-71596.0,163280.0,29383.0,15861031.0,-15831648.0,223741.0,20639.0,176807.0,147409.0,3368.0400000000004,170269.04,14847.04,9906.0,-167377.0,-734241.0,922588.0,15760052.0,15536311.0,6537.959999999999
11312,2012,69076894.0,16739.0,69060155.0,21144786.0,57760340.0,49015998.0,8744342.0,11316554.0,17096423.0,-23034.0,25169230.0,-753279.18,1439213.8199999996,3247174.82,-2215527.0,62283.0,-709710.0,756920.0,60315813.0,48999259.0,-1462247.8199999996
11398,2012,608513.0,561828.0,46685.0,357528.0,196138.0,19435.0,176703.0,412375.0,154433.0,-182126.0,455774.0,-1398.42,-179411.42,52832.58,-4113.0,11554.0,-4.0,-11550.0,-130018.0,-542393.0,-2714.58
1155,2012,12611522.0,690067.0,11921455.0,5931533.0,1713841.0,47001012.0,-45287171.0,10897681.0,0.0,1641371.0,1214090.0,-7018.960000000001,1654996.04,95329.04,-20644.0,1250609.0,-1471795.0,349642.0,57208626.0,46310945.0,-13625.04
11592,2012,769573.0,245016.0,524557.0,363697.0,357667.0,7701929.0,-7344262.0,411906.0,184225.0,-7800.0,355386.0,-602.82,-6629.82,40452.18,-1773.0,2920565.0,-3034261.0,301265.0,7868819.0,7456913.0,-1170.1799999999996
11762,2012,1375440.0,19144.0,1356296.0,765818.0,1369791.0,457924.0,911867.0,5649.0,659513.0,-9498.0,1483125.0,-48156.58,83982.42,-214476.58,-141637.0,650945.0,-322894.0,161488.0,444429.0,438780.0,-93480.42
11800,2012,3256259.0,0.0,3256259.0,1521163.0,1483678.0,571526.0,912152.0,1772581.0,832665.0,20959362.0,2048229.0,-36727.48,21030656.52,57481.52,-108022.0,-727.0,53.0,0.0,2344107.0,571526.0,-71294.51999999999
11932,2012,5785582.0,0.0,5785582.0,2154873.0,4694672.0,999462.0,3695210.0,1090910.0,1808742.0,778719.0,5698513.0,-54612.16,884730.84,211717.84,-160624.0,-957.0,53.0,0.0,2090372.0,999462.0,-106011.84
11975,2012,144503.0,2711.0,141792.0,86342.0,112323.0,2306481.0,-2194158.0,32180.0,43089.0,726520.0,218242.0,-1781.2600000000002,729977.74,12253.74,-5239.0,2443431.0,-2372923.0,450430.0,2335950.0,2303770.0,-3457.74
11991,2012,199446.0,63641.0,135805.0,46702.0,213877.0,4946976.0,-4733099.0,-14431.0,56011.0,37876413.0,190591.0,-3507.44,37883221.56,-8572.44,-10316.0,334182.0,-81785.0,-301217.0,4868904.0,4883335.0,-6808.56
1210,2012,47392680.0,111839567.0,-64446887.0,8240910.0,8393392.0,0.0,8393392.0,38999288.0,0.0,0.0,5973979.0,-110294.3,214100.7,1047809.7,-324395.0,174199.0,-180235.0,44589.0,-72840279.0,-111839567.0,-214100.7
12190,2012,719917.0,234482.0,485435.0,329906.0,735609.0,5657089.0,-4921480.0,-15692.0,303086.0,-37369.0,984038.0,-24690.460000000006,10559.539999999997,23339.54,-72619.0,-35424.0,130653.0,-21241.0,5406915.0,5422607.0,-47928.53999999999
12262,2012,12981459.0,41929.0,12939530.0,3685773.0,10139060.0,1124170.0,9014890.0,2842399.0,2880628.0,179514.0,4731937.0,-160193.38,490477.62,292429.62,-471157.0,562.0,-117.0,-1327.0,3924640.0,1082241.0,-310963.62
12530,2012,1075649.0,62592746.0,-61517097.0,731210.0,531817.0,374416.0,157401.0,543832.0,308277.0,77015.0,1545338.0,1281.46,74527.46,-987.54,3769.0,5471.0,-1167.0,-3222.0,-61674498.0,-62218330.0,2487.54
12572,2012,92198.0,135690.0,-43492.0,33228.0,127688.0,0.0,127688.0,-35490.0,59984.0,0.0,12951.0,-2716.26,5272.74,-9473.26,-7989.0,-7514.0,-527.0,-9402.0,-171180.0,-135690.0,-5272.74
12653,2012,14097903.0,2924806.0,11173097.0,4432090.0,8676982.0,1326933.0,7350049.0,5420921.0,1767389.0,0.0,4163670.0,-186239.08,361522.92,1113487.92,-547762.0,4052517.0,-7213657.0,-3489129.0,3823048.0,-1597873.0,-361522.92
12696,2012,392974.0,72782.0,320192.0,215422.0,673130.0,17248.0,655882.0,-280156.0,100013.0,85544.0,433515.0,-15908.6,116425.4,-18958.6,-46790.0,-182176.0,-357610.0,-301174.0,-335690.0,-55534.0,-30881.4
12793,2012,28133166.0,87005.0,28046161.0,6245933.0,12940201.0,6655993.0,6284208.0,15192965.0,2475255.0,-24452.0,6174373.0,-576716.5,1095056.5,421538.5,-1696225.0,63414.0,-23623.0,-49353.0,21761953.0,6568988.0,-1119508.5
12823,2012,405921.0,8293.0,397628.0,99123.0,159088.0,1274510.0,-1115422.0,246833.0,73496.0,24837.0,79768.0,671.1600000000002,23534.16,11921.16,1974.0,-115945.0,69130.0,21384.0,1513050.0,1266217.0,1302.84
12866,2012,713936.0,565037.0,148899.0,68570.0,1702262.0,182353630.0,-180651368.0,-988326.0,70460.0,25953.0,18331.0,-33962.60000000001,91880.4,-651890.6,-99890.0,68436.0,-45519.0,-13001.0,180800267.0,181788593.0,-65927.4
13030,2012,928838.0,0.0,928838.0,45927.0,699679.0,255485.0,444194.0,229159.0,200207.0,0.0,122167.0,2034.56,-3949.44,-50242.44,5984.0,64785.0,-31687.0,-24219.0,484644.0,255485.0,3949.44
1325,2012,14380997.0,2144.0,14378853.0,2191002.0,2040315.0,6166.0,2034149.0,12340682.0,0.0,4681.0,2648174.0,-22795.980000000003,48932.02,180378.02,-67047.0,7151.0,-13123.0,16977.0,12344704.0,4022.0,-44251.02
13285,2012,1210282.0,0.0,1210282.0,684662.0,714733.0,3889857.0,-3175124.0,495549.0,319232.0,15470.0,930344.0,-3782.5000000000014,22812.5,45899.5,-11125.0,661132.0,-893991.0,641481.0,4385406.0,3889857.0,-7342.5
13412,2012,2339524.0,0.0,2339524.0,922893.0,1683020.0,1720013.0,-36993.0,656504.0,652500.0,0.0,1821377.0,85280.16,-165543.84,148145.16,250824.0,1143117.0,-1702053.0,-1121680.0,2376517.0,1720013.0,165543.84
13471,2012,996635.0,4043.0,992592.0,315801.0,574801.0,268746.0,306055.0,421834.0,370802.0,159295.0,910815.0,-22581.1,203128.9,-13834.100000000002,-66415.0,2144084.0,-3368260.0,1002233.0,686537.0,264703.0,-43833.9
13765,2012,280032.0,24142.0,255890.0,85716.0,463370.0,53338.0,410032.0,-183338.0,361569.0,0.0,300631.0,-6881.26,13357.74,-217852.26,-20239.0,815.0,0.0,-1420.0,-154142.0,29196.0,-13357.74
13773,2012,695321.0,53361.0,641960.0,328230.0,568194.0,1337556.0,-769362.0,127127.0,295375.0,-46293.0,706471.0,-7374.6,-31977.6,79463.4,-21690.0,2359306.0,-334988.0,-1626150.0,1411322.0,1284195.0,-14315.4
13781,2012,2074121.0,12884.0,2061237.0,457780.0,1177463.0,795164.0,382299.0,896658.0,223810.0,31198.0,554066.0,-27548.500000000004,84674.5,274523.5,-81025.0,-142.0,-4435.0,0.0,1678938.0,782280.0,-53476.5
1384,2012,14025420.0,0.0,14025420.0,8927.0,1568829.0,981693.0,587136.0,12456591.0,0.0,13224.0,1051166.0,-17722.5,47626.5,131314.5,-52125.0,143044.0,-182822.0,-109736.0,13438284.0,981693.0,-34402.5
13986,2012,25353437.0,945334.0,24408103.0,6686959.0,14351359.0,8951338.0,5400021.0,11002078.0,2855860.0,-8065.0,5192292.0,-290815.26,556458.74,382397.74,-855339.0,-319.0,0.0,-5720.0,19008082.0,8006004.0,-564523.74
14109,2012,4321295.0,0.0,4321295.0,2676222.0,2463638.0,324646.0,2138992.0,1857657.0,1372852.0,-352.0,3501921.0,-12160.78,23254.22,124658.22,-35767.0,162129.0,-160588.0,-1296.0,2182303.0,324646.0,-23606.22
14133,2012,62078.0,0.0,62078.0,53879.0,53714.0,16014.0,37700.0,8364.0,45325.0,9269275.0,141649.0,-1526.6,9272238.4,-7395.6,-4490.0,4965169.0,-3572326.0,-225918.0,24378.0,16014.0,-2963.4
14206,2012,9773466.0,494078.0,9279388.0,366696.0,2337344.0,421826.0,1915518.0,7436122.0,0.0,74679.0,1749823.0,-29603.120000000006,132143.88,253108.88,-87068.0,5066541.0,-4980963.0,390658.0,7363870.0,-72252.0,-57464.88
14311,2012,21211554.0,5069.0,21206485.0,4699255.0,8714056.0,112540.0,8601516.0,12497498.0,2847818.0,45934.0,8532217.0,-9459.14,64295.86,744881.86,-27821.0,9733169.0,-3397253.0,-2080179.0,12604969.0,107471.0,-18361.86
14320,2012,32774219.0,6622611.0,26151608.0,10780645.0,14261146.0,2306781.0,11954365.0,18513073.0,5402921.0,5040000.0,12708799.0,-170894.54,5371736.46,-199563.54,-502631.0,-433760.0,0.0,0.0,14197243.0,-4315830.0,-331736.46
14346,2012,5968374.0,16805.0,5951569.0,4277516.0,3836663.0,9204123.0,-5367460.0,2131711.0,3393400.0,-531300.0,8457901.0,-16137.760000000002,-499973.76,648277.24,-47464.0,-285285.0,0.0,0.0,11319029.0,9187318.0,-31326.24
14443,2012,26675793.0,190656.0,26485137.0,3336865.0,14960216.0,80048.0,14880168.0,11715577.0,3797370.0,268308.0,10754435.0,-102461.04,467202.96,2110794.96,-301356.0,-76571.0,190680.0,-120026.0,11604969.0,-110608.0,-198894.96
14460,2012,13829895.0,2222.0,13827673.0,9737751.0,8436589.0,1850006.0,6586583.0,5393306.0,4290025.0,66357.0,5837953.0,6172.700000000002,54374.7,766736.7,18155.0,323490.0,-1471073.0,911657.0,7241090.0,1847784.0,11982.3
14559,2012,1686001.0,145226.0,1540775.0,837863.0,1508180.0,1329354.0,178826.0,177821.0,871231.0,-168849.0,1908003.0,-28202.660000000003,-114102.66,45248.34,-82949.0,449613.0,-70252.0,-509748.0,1361949.0,1184128.0,-54746.34
14621,2012,9759180.0,23377.0,9735803.0,1157326.0,5177639.0,572461.0,4605178.0,4581541.0,2619751.0,-645591.0,7939196.0,-102544.0,-446535.0,592758.0,-301600.0,314151.0,-831309.0,581431.0,5130625.0,549084.0,-199056.0
14664,2012,860025.0,496250.0,363775.0,451377.0,544830.0,53459.0,491371.0,315195.0,263517.0,4481.0,646558.0,-7430.02,18903.98,60356.98,-21853.0,14128638.0,-5717349.0,-7652248.0,-127596.0,-442791.0,-14422.98
14761,2012,1182334.0,238925.0,943409.0,851186.0,398334.0,52336.0,345998.0,784000.0,314979.0,25059.0,1491316.0,12695.26,415.26000000000016,286370.26,37339.0,2426811.0,-1158872.0,-1158779.0,597411.0,-186589.0,24643.74
14796,2012,46026.0,71724.0,-25698.0,19916.0,8328.0,948834.0,-940506.0,37698.0,1449.0,-31621.0,0.0,1099.22,-33754.78,937.22,3233.0,-62854.0,-16863.0,-44565.0,914808.0,877110.0,2133.78
14826,2012,35396234.0,755886.0,34640348.0,17250684.0,24328283.0,299364.0,24028919.0,11067951.0,13955393.0,-18485.0,50924461.0,-405576.82,768811.1799999998,1943732.18,-1192873.0,3485532.0,-3547241.0,-757306.0,10611429.0,-456522.0,-787296.1799999998
15083,2012,93132.0,85833.0,7299.0,42792.0,7049966.0,0.0,7049966.0,-6956834.0,6350383.0,1145019.0,39027.0,-214092.56000000003,1560610.44,-229999.56000000003,-629684.0,1472256.0,-1870294.0,361491.0,-7042667.0,-85833.0,-415591.44
15091,2012,32039708.0,0.0,32039708.0,2409500.0,3625508.0,2778126.0,847382.0,28414200.0,2745418.0,291065.0,0.0,14456.46,263002.46,1116956.46,42519.0,892000.0,-1107664.0,-281353.0,31192326.0,2778126.0,28062.54
1520,2012,768680.0,0.0,768680.0,346308.0,361850.0,95520.0,266330.0,406830.0,231013.0,8796.0,393184.0,-5772.8600000000015,20002.14,-15443.86,-16979.0,713805.0,-24714.0,-1549014.0,502350.0,95520.0,-11206.14
15300,2012,4479219.0,488560.0,3990659.0,1156357.0,2964744.0,19993889.0,-17029145.0,1514475.0,692753.0,50620.0,1540684.0,-56390.7,160084.3,486774.3,-165855.0,-1322580.0,-131061.0,1575925.0,21019804.0,19505329.0,-109464.3
15369,2012,3303709.0,982708.0,2321001.0,410234.0,1930754.0,2114138.0,-183384.0,1372955.0,275233.0,2320618.0,1113378.0,298.5200000000001,2320038.52,-163729.48,878.0,36429.0,-70283.0,-8520.0,2504385.0,1131430.0,579.48
15458,2012,496336.0,870650.0,-374314.0,188207.0,561650.0,6747208.0,-6185558.0,-65314.0,235741.0,-24589.0,819566.0,-29603.800000000007,32877.2,23279.2,-87070.0,1117169.0,-21141.0,-1051246.0,5811244.0,5876558.0,-57466.2
15539,2012,23354367.0,40722.0,23313645.0,7253461.0,10794261.0,0.0,10794261.0,12560106.0,3453164.0,118.0,11810628.0,-9763.44,19070.56,1571702.56,-28716.0,186301.0,-177520.0,98425.0,12519384.0,-40722.0,-18952.56
1562,2012,100514.0,9665.0,90849.0,68151.0,37779.0,1088969.0,-1051190.0,62735.0,30305.0,45071.0,99746.0,346.4600000000001,44398.46,8381.46,1019.0,202921.0,-469976.0,254397.0,1142039.0,1079304.0,672.54
15652,2012,15030.0,261848.0,-246818.0,3069.0,864146.0,7623529.0,-6759383.0,-849116.0,25431.0,1552750.0,9885.0,0.0,1552750.0,-72047.0,0.0,-199284.0,-1528533.0,1620308.0,6512565.0,7361681.0,0.0
1597,2012,587758.0,106170.0,481588.0,222027.0,393924.0,870320.0,-476396.0,193834.0,148643.0,-1965.0,410747.0,-11241.08,19855.92,68211.92,-33062.0,456967.0,-935252.0,83344.0,957984.0,764150.0,-21820.92
16101,2012,9070994.0,0.0,9070994.0,7218690.0,6378627.0,0.0,6378627.0,2692367.0,2879590.0,-109.0,3953282.0,-70359.6,136471.4,60217.4,-206940.0,936074.0,-199488.0,-455125.0,2692367.0,0.0,-136580.4
16225,2012,5901.0,0.0,5901.0,2829.0,3069.0,2802219.0,-2799150.0,2832.0,206.0,43840.0,0.0,172.72,43504.72,-444.28,508.0,-54579.0,27615.0,45712.0,2805051.0,2802219.0,335.28
16233,2012,6046.0,0.0,6046.0,3036.0,3286.0,9518321.0,-9515035.0,2760.0,217.0,820667.0,0.0,257.38,820167.38,-381.62,757.0,677963.0,-2167085.0,2252323.0,9521081.0,9518321.0,499.62
16292,2012,30772248.0,2293093.0,28479155.0,11589980.0,16196208.0,1317255.0,14878953.0,14576040.0,7464218.0,133706.0,28517383.0,-194004.68,510303.32,1197264.32,-570602.0,557132.0,0.0,-566910.0,13600202.0,-975838.0,-376597.32
16306,2012,8231963.0,27707.0,8204256.0,6428450.0,5933851.0,64333.0,5869518.0,2298112.0,2975295.0,84357.0,2714588.0,-43724.0,169233.0,-120842.0,-128600.0,110918.0,-558536.0,-4743.0,2334738.0,36626.0,-84876.0
16438,2012,41731.0,0.0,41731.0,40520.0,675.0,0.0,675.0,41056.0,262.0,8218.0,0.0,1039.72,6199.72,-983.28,3058.0,616905.0,-21308.0,-560764.0,41056.0,0.0,2018.28
16497,2012,181747.0,240077.0,-58330.0,2654.0,20953.0,36880566.0,-36859613.0,160794.0,4050.0,112389.0,3080.0,112.88,112169.88,-8627.12,332.0,925714.0,-820108.0,-429096.0,36801283.0,36640489.0,219.12
16632,2012,702401.0,0.0,702401.0,189064.0,539274.0,29893.0,509381.0,163127.0,285787.0,-125253.0,611078.0,-18403.86,-89527.86,-9326.86,-54129.0,858537.0,-774864.0,495584.0,193020.0,29893.0,-35725.14
16659,2012,18739955.0,55865.0,18684090.0,14780738.0,13670568.0,16267490.0,-2596922.0,5069387.0,11546895.0,-2456054.0,0.0,321507.06,-3080155.94,55896.06,945609.0,323936.0,-126883.0,-382388.0,21281012.0,16211625.0,624101.94
1694,2012,231087.0,85571.0,145516.0,219407.0,36135.0,1861279.0,-1825144.0,194952.0,13077.0,3244.0,35460.0,5053.42,-6565.58,817.4200000000002,14863.0,10346965.0,-167455.0,2188677.0,1970660.0,1775708.0,9809.58
16950,2012,598680.0,0.0,598680.0,68064.0,360003.0,275414.0,84589.0,238677.0,60125.0,-20613.0,202902.0,-4318.34,-12230.34,36815.66,-12701.0,1472516.0,83896.0,-1553367.0,514091.0,275414.0,-8382.66
16993,2012,1067195.0,18577.0,1048618.0,215488.0,420563.0,360229.0,60334.0,646632.0,75244.0,80476.0,174509.0,6352.56,68144.56,-137584.44,18684.0,698375.0,-1084011.0,728001.0,988284.0,341652.0,12331.44
17329,2012,12264416.0,0.0,12264416.0,1985305.0,6801576.0,1232726.0,5568850.0,5462840.0,1690673.0,151091.0,4912499.0,-152060.92,446268.08,1795100.08,-447238.0,273679.0,-320162.0,173491.0,6695566.0,1232726.0,-295177.08
17388,2012,30227.0,279891.0,-249664.0,30227.0,691.0,0.0,691.0,29536.0,278.0,-107.0,0.0,766.36,-1594.64,-468.64,2254.0,-586175.0,-1959853.0,1694082.0,-250355.0,-279891.0,1487.64
17418,2012,7417.0,0.0,7417.0,1910.0,51.0,0.0,51.0,7366.0,51.0,-5303.0,0.0,187.68,-5667.32,-471.32,552.0,47518.0,-24827.0,-101291.0,7366.0,0.0,364.32
17442,2012,19361177.0,0.0,19361177.0,5250314.0,15387257.0,0.0,15387257.0,3973920.0,4402319.0,1019.0,7245013.0,-256788.4,499490.6,465756.6,-755260.0,-7103.0,-915.0,6013.0,3973920.0,0.0,-498471.6
17450,2012,17652417.0,0.0,17652417.0,3675265.0,13375995.0,17126118.0,-3750123.0,4276422.0,2481753.0,1256734.0,3568578.0,-329344.4,1896049.6,882682.6,-968660.0,21713.0,-57800.0,-52077.0,21402540.0,17126118.0,-639315.6
17493,2012,838503.0,0.0,838503.0,838503.0,3000.0,0.0,3000.0,835503.0,3000.0,-16311.0,0.0,14619.320000000003,-44689.68,-453542.68,42998.0,71411.0,-72959.0,15343.0,835503.0,0.0,28378.68
17558,2012,493238.0,11527.0,481711.0,493238.0,2000.0,3110440.0,-3108440.0,491238.0,2000.0,-795703.0,0.0,7521.14,-810302.86,-290818.86,22121.0,11068.0,51810.0,-60040.0,3590151.0,3098913.0,14599.86
17639,2012,26108977.0,831894.0,25277083.0,9967717.0,12276107.0,7967229.0,4308878.0,13832870.0,7375222.0,4452181.0,18763947.0,-57108.10000000001,4563037.9,1559744.9,-167965.0,-44495.0,-60301.0,95592.0,20968205.0,7135335.0,-110856.9
17647,2012,28828094.0,1537558.0,27290536.0,3859182.0,12948410.0,0.0,12948410.0,15879684.0,4239142.0,-425164.0,18781235.0,-306651.78,170101.21999999994,1391111.22,-901917.0,255309.0,-315080.0,100175.0,14342126.0,-1537558.0,-595265.22
17671,2012,70254667.0,0.0,70254667.0,16271942.0,25573547.0,0.0,25573547.0,44681120.0,13537471.0,-276219.0,33931422.0,-98877.1,-84281.1,4644118.9,-290815.0,-164744.0,48499.0,349490.0,44681120.0,0.0,-191937.9
17779,2012,981.0,799.0,182.0,875.0,672.0,4390095.0,-4389423.0,309.0,667.0,1448888.0,0.0,-753.7800000000002,1450351.22,-3839.78,-2217.0,174708.0,-156926.0,273276.0,4389605.0,4389296.0,-1463.2199999999998
17892,2012,2187002.0,0.0,2187002.0,310907.0,818101.0,3143729.0,-2325628.0,1368901.0,358267.0,10642555.0,1293169.0,-14841.68,10671365.32,299022.32,-43652.0,300394.0,-1429429.0,1144128.0,4512630.0,3143729.0,-28810.32
17914,2012,7739234.0,54654.0,7684580.0,814888.0,5299020.0,555441.0,4743579.0,2440214.0,1750156.0,202044.0,806013.0,-189225.98,569365.02,-428381.98,-556547.0,133294.0,-590443.0,-4382.0,2941001.0,500787.0,-367321.02
17922,2012,2695856.0,522240.0,2173616.0,1509786.0,1900633.0,433147.0,1467486.0,795223.0,1119635.0,270212.0,60140.0,61631.12,150575.12,-135947.88,181268.0,52396.0,-55031.0,-28760.0,706130.0,-89093.0,119636.88
17930,2012,3046372.0,244183.0,2802189.0,303552.0,2579555.0,290076.0,2289479.0,466817.0,369642.0,98123.0,903568.0,-82668.28,258596.72,311564.72,-243142.0,2010.0,43388.0,-45636.0,512710.0,45893.0,-160473.72
17973,2012,3783920.0,89268.0,3694652.0,540543.0,1537716.0,8154414.0,-6616698.0,2246204.0,368557.0,1192373.0,1405566.0,-11707.9,1215100.1,224771.1,-34435.0,644856.0,-1101878.0,783826.0,10311350.0,8065146.0,-22727.1
18112,2012,54159769.0,0.0,54159769.0,16255922.0,24235952.0,110350.0,24125602.0,29923817.0,15518679.0,-3957.0,32231027.0,-276356.76,532500.24,11179012.24,-812814.0,562110.0,-1043837.0,22947.0,30034167.0,110350.0,-536457.24
18287,2012,154967.0,0.0,154967.0,123144.0,81352.0,0.0,81352.0,73615.0,60184.0,679998.0,25011.0,1059.1,677942.1,6162.1,3115.0,2177356.0,-1756410.0,-1145617.0,73615.0,0.0,2055.9
18350,2012,3944328.0,1753.0,3942575.0,664486.0,2136066.0,1394120.0,741946.0,1808262.0,905848.0,515623.0,2112435.0,-14382.68,543542.32,929182.32,-42302.0,334687.0,-287258.0,252.0,3200629.0,1392367.0,-27919.32
18376,2012,9836575.0,226410.0,9610165.0,3160189.0,4758345.0,3177852.0,1580493.0,5078230.0,1656421.0,215070.0,2818988.0,-71881.44,354604.56,983022.56,-211416.0,174194.0,-141521.0,41572.0,8029672.0,2951442.0,-139534.56
18414,2012,866602.0,239611.0,626991.0,690296.0,770381.0,9447149.0,-8676768.0,96221.0,656285.0,-32640.0,1704627.0,-10145.6,-12945.6,-929.6000000000003,-29840.0,-325378.0,-2799650.0,3718853.0,9303759.0,9207538.0,-19694.4
18465,2012,15299925.0,4714.0,15295211.0,7176570.0,9284189.0,12220108.0,-2935919.0,6015736.0,3749452.0,-160563.0,53919424.0,-89248.64,12684.36,1191111.36,-262496.0,-1953484.0,-41561.0,-120959.0,18231130.0,12215394.0,-173247.36
18651,2012,1119467.0,2620.0,1116847.0,233475.0,445390.0,951257.0,-505867.0,674077.0,113472.0,476737.0,116419.0,-9760.38,495683.62,-97708.38,-28707.0,1590416.0,-1189879.0,747525.0,1622714.0,948637.0,-18946.62
18660,2012,31075687.0,0.0,31075687.0,5630196.0,22668626.0,3534545.0,19134081.0,8407061.0,5193351.0,1499923.0,15055147.0,-260994.88,2006560.12,1763371.12,-767632.0,-888188.0,-101030.0,1318069.0,11941606.0,3534545.0,-506637.12
18678,2012,78913589.0,2351986.0,76561603.0,21531180.0,61466707.0,282399.0,61184308.0,17446882.0,17645851.0,-36522.0,28141599.0,-982057.7,1869825.3,2018736.3,-2888405.0,-56186.0,41017.0,-22053.0,15377295.0,-2069587.0,-1906347.3
